"sale_yr","sale_month","sale_day","bedrooms","bathrooms","sqft_living","sqft_lot","floors","condition","grade","sqft_above","sqft_basement","yr_built","zipcode","lat","long","sqft_living15","sqft_lot15","price"
2014.0,12.0,9.0,4.0,3.25,4290.0,12103.0,1.0,3.0,11.0,2690.0,1600.0,1997.0,98006.0,47.5503,-122.102,3860.0,11244.0,1400000.0
2015.0,4.0,8.0,3.0,2.0,2590.0,14052.0,1.0,5.0,8.0,1720.0,870.0,1948.0,98133.0,47.7357,-122.333,1570.0,8162.0,487000.0
2014.0,7.0,23.0,2.0,1.0,1470.0,3864.0,1.0,4.0,7.0,1170.0,300.0,1916.0,98103.0,47.6638,-122.345,1570.0,3864.0,548000.0
2014.0,11.0,22.0,4.0,1.0,800.0,8775.0,1.0,3.0,6.0,800.0,0.0,1943.0,98166.0,47.48,-122.336,1310.0,8775.0,268750.0
2014.0,7.0,21.0,3.0,2.0,1450.0,11204.0,1.0,3.0,7.0,1450.0,0.0,2003.0,98001.0,47.2639,-122.252,1520.0,9518.0,230000.0
2015.0,2.0,2.0,3.0,1.75,1510.0,10248.0,1.0,3.0,7.0,1510.0,0.0,1969.0,98023.0,47.2929,-122.371,1510.0,9753.0,240000.0
2014.0,9.0,5.0,2.0,1.0,1240.0,12092.0,1.0,3.0,6.0,960.0,280.0,1922.0,98146.0,47.4957,-122.352,1820.0,7460.0,232000.0
2014.0,10.0,27.0,3.0,2.5,3030.0,45004.0,2.0,3.0,9.0,3030.0,0.0,1987.0,98077.0,47.7721,-122.093,3080.0,35781.0,274975.0
2015.0,4.0,28.0,3.0,1.0,1000.0,7636.0,1.0,2.0,7.0,1000.0,0.0,1952.0,98166.0,47.472,-122.344,1150.0,7600.0,186375.0
2014.0,9.0,16.0,4.0,3.5,2800.0,6750.0,2.0,3.0,9.0,1890.0,910.0,1951.0,98105.0,47.669,-122.275,2370.0,6120.0,880000.0
2015.0,4.0,16.0,6.0,1.75,2240.0,11180.0,2.0,4.0,7.0,2240.0,0.0,1955.0,98198.0,47.42,-122.323,1590.0,7955.0,279000.0
2014.0,7.0,29.0,3.0,2.0,1810.0,10530.0,1.0,3.0,8.0,1810.0,0.0,1991.0,98022.0,47.1913,-122.012,1910.0,10450.0,295000.0
2015.0,4.0,8.0,2.0,1.0,1070.0,5000.0,1.0,3.0,7.0,1070.0,0.0,1924.0,98103.0,47.6666,-122.331,1710.0,5000.0,640000.0
2014.0,7.0,22.0,4.0,2.0,1510.0,3500.0,1.5,5.0,7.0,1510.0,0.0,1911.0,98103.0,47.6794,-122.357,1820.0,3750.0,791500.0
2014.0,8.0,26.0,3.0,1.75,1420.0,8250.0,1.0,3.0,7.0,1420.0,0.0,1954.0,98133.0,47.7535,-122.354,1740.0,8000.0,265000.0
2015.0,4.0,24.0,4.0,1.75,2560.0,43995.0,2.0,4.0,7.0,2560.0,0.0,1962.0,98052.0,47.6945,-122.093,2560.0,14764.0,485000.0
2014.0,11.0,6.0,4.0,3.5,3040.0,8414.0,2.0,3.0,9.0,2420.0,620.0,2010.0,98059.0,47.5222,-122.157,3470.0,8066.0,684000.0
2014.0,12.0,29.0,4.0,1.0,1000.0,7134.0,1.0,3.0,6.0,1000.0,0.0,1943.0,98178.0,47.4897,-122.24,1020.0,7138.0,239900.0
2014.0,10.0,21.0,3.0,2.0,1390.0,13464.0,1.0,4.0,7.0,1390.0,0.0,1987.0,98030.0,47.3581,-122.173,1720.0,12080.0,206600.0
2015.0,4.0,16.0,4.0,1.75,2500.0,7690.0,1.0,3.0,7.0,1250.0,1250.0,1973.0,98155.0,47.7713,-122.307,2040.0,8646.0,387000.0
2014.0,9.0,22.0,4.0,2.75,2270.0,10460.0,2.0,3.0,9.0,2270.0,0.0,1965.0,98040.0,47.5603,-122.222,2610.0,10180.0,855000.0
2015.0,1.0,26.0,3.0,1.0,1900.0,14400.0,1.0,4.0,7.0,1300.0,600.0,1954.0,98166.0,47.4147,-122.337,1940.0,14400.0,315000.0
2014.0,6.0,4.0,4.0,1.75,2200.0,7475.0,1.0,5.0,7.0,1100.0,1100.0,1955.0,98118.0,47.543,-122.28,1600.0,5766.0,375000.0
2014.0,5.0,5.0,3.0,1.0,1330.0,77972.0,1.0,3.0,7.0,1330.0,0.0,1928.0,98033.0,47.6891,-122.159,1340.0,17689.0,900000.0
2014.0,8.0,5.0,3.0,2.5,2440.0,5750.0,2.0,3.0,9.0,1980.0,460.0,2000.0,98116.0,47.565,-122.381,1520.0,5750.0,679900.0
2014.0,8.0,19.0,3.0,2.5,2110.0,5608.0,1.0,3.0,8.0,1340.0,770.0,2013.0,98033.0,47.6743,-122.184,2040.0,9363.0,604950.0
2014.0,10.0,1.0,4.0,2.5,3520.0,15420.0,2.0,3.0,10.0,3520.0,0.0,1991.0,98074.0,47.6375,-122.016,3400.0,21455.0,810000.0
2015.0,4.0,23.0,4.0,2.75,2440.0,69415.0,1.0,4.0,8.0,1910.0,530.0,1989.0,98075.0,47.5944,-122.042,2770.0,24361.0,785000.0
2014.0,11.0,20.0,4.0,3.0,2090.0,7500.0,1.0,3.0,7.0,1370.0,720.0,1986.0,98056.0,47.4888,-122.182,1810.0,7650.0,338000.0
2014.0,10.0,1.0,4.0,2.25,2180.0,10754.0,1.0,5.0,7.0,1100.0,1080.0,1954.0,98133.0,47.7711,-122.341,1810.0,6929.0,315000.0
2014.0,12.0,23.0,5.0,3.0,3450.0,9914.0,2.0,3.0,9.0,3450.0,0.0,2004.0,98023.0,47.2813,-122.345,2860.0,9721.0,380000.0
2014.0,6.0,9.0,3.0,1.75,1640.0,13500.0,1.0,3.0,7.0,1110.0,530.0,1940.0,98125.0,47.7164,-122.304,1770.0,12600.0,450000.0
2014.0,10.0,27.0,3.0,3.0,1590.0,7750.0,1.0,3.0,7.0,1060.0,530.0,1997.0,98038.0,47.3624,-122.045,1680.0,7500.0,275000.0
2014.0,9.0,16.0,2.0,1.5,1380.0,209959.0,1.0,1.0,6.0,1380.0,0.0,1954.0,98011.0,47.7461,-122.195,3130.0,19868.0,270000.0
2014.0,8.0,5.0,3.0,3.0,4040.0,14338.0,2.0,3.0,10.0,3030.0,1010.0,1986.0,98077.0,47.7268,-122.06,3360.0,14142.0,950000.0
2015.0,1.0,21.0,4.0,2.25,2550.0,7800.0,1.0,3.0,8.0,1580.0,970.0,1968.0,98052.0,47.6283,-122.095,2420.0,8050.0,560000.0
2014.0,5.0,15.0,3.0,2.0,1650.0,7352.0,1.0,3.0,7.0,1160.0,490.0,1979.0,98058.0,47.4612,-122.169,1710.0,7350.0,252350.0
2014.0,9.0,5.0,4.0,2.5,2120.0,13780.0,2.0,3.0,8.0,2120.0,0.0,1993.0,98146.0,47.4987,-122.365,1880.0,12000.0,403950.0
2014.0,12.0,10.0,4.0,1.0,1550.0,7620.0,1.5,3.0,7.0,1550.0,0.0,1957.0,98106.0,47.5287,-122.35,1450.0,7620.0,345000.0
2014.0,9.0,17.0,3.0,2.75,1980.0,3128.0,2.0,4.0,9.0,1980.0,0.0,1979.0,98008.0,47.6109,-122.114,1950.0,2856.0,490000.0
2014.0,7.0,28.0,4.0,2.5,3840.0,16619.0,2.0,4.0,10.0,3840.0,0.0,1983.0,98040.0,47.5634,-122.213,3600.0,16553.0,1118000.0
2015.0,3.0,9.0,5.0,2.25,2720.0,8800.0,1.0,4.0,7.0,1500.0,1220.0,1958.0,98008.0,47.5976,-122.118,2110.0,8800.0,530000.0
2014.0,6.0,23.0,4.0,2.0,1940.0,25600.0,1.0,1.0,8.0,1940.0,0.0,1962.0,98006.0,47.5722,-122.129,2000.0,10071.0,365000.0
2014.0,6.0,19.0,3.0,2.5,2160.0,3000.0,1.5,3.0,7.0,1260.0,900.0,1909.0,98118.0,47.5644,-122.289,1060.0,3500.0,378750.0
2014.0,6.0,19.0,4.0,1.75,1530.0,8750.0,1.5,4.0,7.0,1530.0,0.0,1968.0,98058.0,47.4556,-122.157,1390.0,8750.0,269900.0
2014.0,8.0,25.0,4.0,1.75,3730.0,16980.0,1.0,4.0,7.0,2150.0,1580.0,1974.0,98022.0,47.1775,-122.022,1880.0,16963.0,360000.0
2015.0,2.0,24.0,3.0,2.5,1750.0,22357.0,2.0,3.0,8.0,1750.0,0.0,1994.0,98045.0,47.4807,-121.779,2430.0,22357.0,437000.0
2014.0,9.0,12.0,3.0,3.25,1510.0,2000.0,2.0,3.0,9.0,1330.0,180.0,2001.0,98116.0,47.5815,-122.402,1510.0,1352.0,650000.0
2015.0,4.0,27.0,4.0,2.5,1930.0,6957.0,2.0,3.0,8.0,1930.0,0.0,1995.0,98055.0,47.4309,-122.191,2090.0,6996.0,364950.0
2014.0,9.0,11.0,4.0,3.5,2840.0,40139.0,1.0,4.0,10.0,2840.0,0.0,1986.0,98038.0,47.401,-122.026,3180.0,36852.0,840000.0
2015.0,3.0,18.0,3.0,2.5,1550.0,8134.0,2.0,3.0,7.0,1550.0,0.0,1991.0,98031.0,47.404,-122.191,1550.0,8134.0,268000.0
2014.0,7.0,23.0,3.0,2.5,2000.0,7251.0,2.0,3.0,9.0,2000.0,0.0,1995.0,98034.0,47.7067,-122.2,2450.0,8118.0,577500.0
2015.0,2.0,12.0,4.0,1.5,2390.0,7480.0,1.5,3.0,7.0,2390.0,0.0,1920.0,98178.0,47.504,-122.227,2850.0,6867.0,339000.0
2014.0,12.0,23.0,3.0,2.25,1860.0,5028.0,2.0,3.0,8.0,1860.0,0.0,2012.0,98019.0,47.7318,-121.982,2320.0,5465.0,355000.0
2014.0,7.0,10.0,5.0,4.25,6070.0,171626.0,2.0,3.0,12.0,6070.0,0.0,1999.0,98024.0,47.5954,-121.95,4680.0,211267.0,1550000.0
2014.0,12.0,19.0,3.0,2.5,2250.0,11632.0,2.0,3.0,8.0,2250.0,0.0,1988.0,98056.0,47.5272,-122.169,2360.0,11632.0,538000.0
2014.0,7.0,17.0,2.0,1.0,940.0,5120.0,1.0,3.0,7.0,940.0,0.0,1909.0,98122.0,47.6073,-122.308,1300.0,5120.0,375000.0
2014.0,11.0,14.0,5.0,1.75,2190.0,27260.0,1.0,4.0,7.0,2190.0,0.0,1947.0,98166.0,47.4546,-122.337,1620.0,39480.0,310000.0
2015.0,2.0,25.0,3.0,2.0,2350.0,15021.0,1.0,4.0,8.0,1770.0,580.0,1976.0,98004.0,47.6408,-122.219,3530.0,15715.0,1300000.0
2014.0,10.0,28.0,4.0,3.0,2290.0,8250.0,2.0,3.0,9.0,2290.0,0.0,1990.0,98042.0,47.3739,-122.156,2290.0,8250.0,328500.0
2014.0,9.0,8.0,4.0,3.0,4040.0,19700.0,2.0,3.0,11.0,4040.0,0.0,1987.0,98052.0,47.7205,-122.127,3930.0,21887.0,988000.0
2014.0,9.0,3.0,3.0,2.5,1490.0,2138.0,2.0,3.0,7.0,1490.0,0.0,2005.0,98055.0,47.4324,-122.197,1490.0,2094.0,237000.0
2014.0,9.0,19.0,4.0,2.5,2450.0,5280.0,2.0,3.0,8.0,2450.0,0.0,2003.0,98011.0,47.7734,-122.224,2300.0,4674.0,525000.0
2015.0,3.0,12.0,3.0,2.5,3130.0,8750.0,2.0,3.0,10.0,3130.0,0.0,1991.0,98052.0,47.6954,-122.103,2860.0,9003.0,843000.0
2014.0,7.0,8.0,2.0,2.0,1270.0,1372.0,3.0,3.0,8.0,1270.0,0.0,2000.0,98115.0,47.6776,-122.318,1610.0,3090.0,438000.0
2014.0,7.0,15.0,2.0,1.0,1420.0,5332.0,1.0,3.0,8.0,1070.0,350.0,1953.0,98105.0,47.6694,-122.275,2400.0,5406.0,641000.0
2015.0,3.0,19.0,3.0,2.0,1260.0,5460.0,1.0,3.0,7.0,1260.0,0.0,1972.0,98034.0,47.7355,-122.18,1510.0,5460.0,505000.0
2014.0,11.0,5.0,3.0,2.25,2590.0,9263.0,1.0,5.0,8.0,1440.0,1150.0,1977.0,98028.0,47.7691,-122.262,2580.0,9450.0,520000.0
2015.0,5.0,2.0,3.0,4.5,3970.0,24920.0,2.0,3.0,10.0,3260.0,710.0,1977.0,98034.0,47.7183,-122.258,2610.0,13838.0,1450000.0
2014.0,12.0,31.0,3.0,1.75,1220.0,9732.0,1.0,3.0,7.0,1220.0,0.0,1965.0,98011.0,47.7736,-122.214,1630.0,10007.0,333500.0
2015.0,2.0,22.0,3.0,1.0,1400.0,10403.0,1.0,4.0,6.0,1400.0,0.0,1976.0,98038.0,47.362,-122.029,1230.0,10209.0,232000.0
2015.0,4.0,21.0,3.0,2.75,2360.0,16117.0,1.0,4.0,8.0,1710.0,650.0,1983.0,98006.0,47.5698,-122.121,2120.0,16117.0,691100.0
2015.0,1.0,8.0,3.0,2.5,2260.0,3640.0,2.0,3.0,8.0,2260.0,0.0,1994.0,98072.0,47.7356,-122.157,2350.0,3710.0,496500.0
2014.0,6.0,12.0,4.0,2.5,3140.0,9225.0,1.0,5.0,9.0,1770.0,1370.0,1966.0,98055.0,47.4904,-122.226,2460.0,9600.0,578000.0
2015.0,1.0,28.0,3.0,1.75,1240.0,8659.0,1.0,5.0,7.0,1240.0,0.0,1986.0,98042.0,47.3663,-122.089,1490.0,8223.0,255000.0
2014.0,6.0,26.0,4.0,3.5,3450.0,7832.0,2.0,3.0,10.0,3450.0,0.0,2007.0,98006.0,47.5637,-122.123,3220.0,8567.0,1050000.0
2015.0,3.0,5.0,3.0,2.25,2570.0,8491.0,2.0,4.0,8.0,2570.0,0.0,1989.0,98042.0,47.3759,-122.125,2400.0,8049.0,348000.0
2014.0,11.0,4.0,3.0,2.0,1510.0,3413.0,2.0,3.0,7.0,1510.0,0.0,1985.0,98031.0,47.3912,-122.167,1570.0,3777.0,230000.0
2014.0,11.0,12.0,3.0,1.0,980.0,7000.0,1.0,3.0,6.0,980.0,0.0,1953.0,98133.0,47.7617,-122.357,1220.0,7000.0,330000.0
2014.0,12.0,1.0,3.0,1.75,1480.0,6360.0,1.0,3.0,7.0,1480.0,0.0,1954.0,98133.0,47.7311,-122.353,1480.0,6360.0,465000.0
2015.0,1.0,6.0,3.0,2.5,1810.0,5192.0,2.0,3.0,8.0,1810.0,0.0,1993.0,98038.0,47.3724,-122.042,1810.0,6200.0,342500.0
2014.0,6.0,23.0,2.0,2.0,1610.0,17600.0,2.0,3.0,6.0,1610.0,0.0,1930.0,98178.0,47.4855,-122.266,1310.0,12950.0,290900.0
2015.0,2.0,13.0,3.0,4.25,3840.0,6161.0,2.0,3.0,10.0,3840.0,0.0,2000.0,98074.0,47.6336,-122.064,3230.0,7709.0,868700.0
2014.0,11.0,13.0,4.0,2.75,4110.0,8400.0,2.0,3.0,9.0,3130.0,980.0,1928.0,98125.0,47.717,-122.281,2820.0,8400.0,1199000.0
2014.0,10.0,14.0,4.0,3.25,4190.0,10259.0,2.0,3.0,11.0,3150.0,1040.0,2000.0,98074.0,47.6332,-122.066,4300.0,11919.0,1150000.0
2014.0,8.0,8.0,4.0,2.25,1890.0,3006.0,2.0,3.0,7.0,1890.0,0.0,2003.0,98029.0,47.5461,-121.998,1580.0,3000.0,520000.0
2014.0,9.0,1.0,3.0,1.5,1050.0,4590.0,1.0,3.0,7.0,850.0,200.0,1949.0,98115.0,47.6943,-122.29,1770.0,5400.0,438924.0
2015.0,4.0,6.0,2.0,1.0,630.0,6550.0,1.0,3.0,5.0,630.0,0.0,1918.0,98126.0,47.5486,-122.38,1420.0,6550.0,315000.0
2014.0,10.0,27.0,3.0,1.5,1350.0,6000.0,1.0,3.0,7.0,900.0,450.0,1950.0,98136.0,47.5275,-122.391,1730.0,6012.0,525000.0
2015.0,4.0,10.0,4.0,3.25,4860.0,181319.0,2.5,3.0,9.0,4860.0,0.0,1993.0,98074.0,47.6179,-122.005,3850.0,181319.0,1385000.0
2015.0,2.0,10.0,5.0,2.5,3400.0,9500.0,2.0,4.0,8.0,3400.0,0.0,1977.0,98027.0,47.5645,-122.082,3080.0,11081.0,1280000.0
2014.0,11.0,20.0,4.0,1.5,1580.0,7350.0,1.0,4.0,7.0,960.0,620.0,1963.0,98052.0,47.6734,-122.154,1560.0,7350.0,452000.0
2015.0,2.0,5.0,3.0,2.0,1680.0,5036.0,1.0,4.0,7.0,1680.0,0.0,1987.0,98055.0,47.4734,-122.186,1680.0,4921.0,370000.0
2014.0,6.0,14.0,3.0,2.0,1510.0,6710.0,1.0,3.0,7.0,1070.0,440.0,1972.0,98034.0,47.7193,-122.216,1660.0,6600.0,397500.0
2014.0,5.0,12.0,2.0,2.5,1230.0,1391.0,2.0,3.0,8.0,870.0,360.0,2004.0,98112.0,47.6192,-122.301,1240.0,1350.0,490000.0
2014.0,8.0,18.0,2.0,1.5,1490.0,5750.0,1.5,4.0,7.0,1190.0,300.0,1900.0,98116.0,47.5872,-122.39,1590.0,4025.0,625000.0
2014.0,11.0,6.0,3.0,2.5,2120.0,4500.0,2.0,3.0,7.0,2120.0,0.0,2000.0,98065.0,47.5322,-121.88,2530.0,4816.0,437500.0
2014.0,5.0,2.0,3.0,2.0,1930.0,11947.0,1.0,4.0,8.0,1930.0,0.0,1966.0,98042.0,47.3672,-122.151,2200.0,12825.0,342000.0
2014.0,5.0,21.0,2.0,1.75,1330.0,7200.0,1.0,3.0,7.0,1330.0,0.0,1993.0,98188.0,47.4467,-122.281,1450.0,11682.0,240000.0
2014.0,5.0,8.0,2.0,1.0,1540.0,6872.0,1.0,4.0,7.0,820.0,720.0,1946.0,98119.0,47.6454,-122.373,1420.0,5538.0,615000.0
2014.0,6.0,12.0,4.0,3.75,4030.0,10800.0,2.0,3.0,10.0,4030.0,0.0,2006.0,98033.0,47.6821,-122.196,2160.0,7200.0,1485000.0
2014.0,7.0,21.0,5.0,3.5,4410.0,57063.0,2.0,4.0,9.0,4410.0,0.0,1990.0,98053.0,47.6554,-122.018,2900.0,50529.0,1095000.0
2014.0,11.0,5.0,4.0,1.0,1330.0,8184.0,1.5,3.0,7.0,1330.0,0.0,1949.0,98133.0,47.7343,-122.347,1220.0,660.0,290000.0
2014.0,8.0,20.0,3.0,1.75,1900.0,5000.0,1.0,5.0,7.0,950.0,950.0,1951.0,98116.0,47.5789,-122.393,1770.0,5000.0,615000.0
2015.0,3.0,11.0,2.0,1.0,1100.0,7680.0,1.0,4.0,7.0,1100.0,0.0,1950.0,98133.0,47.7439,-122.339,1460.0,7680.0,300000.0
2014.0,10.0,29.0,3.0,1.0,1980.0,39150.0,1.5,3.0,6.0,1580.0,400.0,1932.0,98030.0,47.3818,-122.225,1860.0,11811.0,308000.0
2015.0,5.0,7.0,3.0,2.5,2400.0,7745.0,2.0,3.0,9.0,2400.0,0.0,2001.0,98033.0,47.6734,-122.173,2080.0,8615.0,750000.0
2015.0,3.0,25.0,3.0,1.0,1190.0,7560.0,1.0,5.0,6.0,1190.0,0.0,1958.0,98058.0,47.452,-122.177,1190.0,7560.0,288000.0
2014.0,9.0,6.0,2.0,1.0,630.0,6000.0,1.0,3.0,6.0,630.0,0.0,1943.0,98178.0,47.4973,-122.221,1470.0,6840.0,190000.0
2014.0,8.0,18.0,2.0,1.0,940.0,5000.0,1.0,3.0,6.0,940.0,0.0,1951.0,98126.0,47.5186,-122.374,940.0,5000.0,275000.0
2014.0,11.0,21.0,2.0,2.0,1240.0,9119.0,1.0,4.0,7.0,1240.0,0.0,1952.0,98004.0,47.6221,-122.193,1380.0,9121.0,727500.0
2014.0,6.0,20.0,4.0,2.5,3040.0,6587.0,2.0,3.0,7.0,3040.0,0.0,2003.0,98053.0,47.683,-122.039,2740.0,6587.0,650000.0
2014.0,6.0,18.0,6.0,5.0,6050.0,230652.0,2.0,3.0,11.0,6050.0,0.0,2001.0,98024.0,47.6033,-121.943,4210.0,233971.0,1600000.0
2014.0,11.0,5.0,4.0,1.0,1590.0,7085.0,1.5,3.0,6.0,1590.0,0.0,1944.0,98125.0,47.7315,-122.305,1320.0,7085.0,365000.0
2014.0,10.0,8.0,3.0,1.75,2500.0,36947.0,1.0,3.0,9.0,2500.0,0.0,1984.0,98052.0,47.6917,-122.084,2590.0,28837.0,662000.0
2015.0,4.0,29.0,3.0,2.5,1780.0,7848.0,1.0,3.0,7.0,1320.0,460.0,1978.0,98038.0,47.3608,-122.056,1680.0,7848.0,270500.0
2015.0,5.0,5.0,2.0,1.5,1360.0,1898.0,2.0,3.0,7.0,1360.0,0.0,1978.0,98092.0,47.2852,-122.19,1360.0,1898.0,200000.0
2015.0,2.0,18.0,3.0,1.0,1040.0,7405.0,1.0,4.0,6.0,1040.0,0.0,1971.0,98010.0,47.3105,-122.021,1580.0,7405.0,204000.0
2015.0,2.0,18.0,3.0,2.25,1610.0,6655.0,2.0,4.0,7.0,1610.0,0.0,1985.0,98058.0,47.4296,-122.161,1780.0,7529.0,358000.0
2015.0,5.0,1.0,4.0,1.75,1570.0,8268.0,1.0,3.0,7.0,1570.0,0.0,1979.0,98011.0,47.7373,-122.197,1870.0,8190.0,452000.0
2014.0,12.0,4.0,2.0,2.0,1510.0,4000.0,1.0,4.0,7.0,1010.0,500.0,1900.0,98103.0,47.6582,-122.345,1920.0,4000.0,595000.0
2015.0,4.0,10.0,3.0,2.0,1360.0,6082.0,1.0,3.0,7.0,1360.0,0.0,1994.0,98042.0,47.3577,-122.16,1360.0,6987.0,249000.0
2014.0,9.0,11.0,3.0,2.25,2120.0,40518.0,1.0,3.0,8.0,2120.0,0.0,1967.0,98075.0,47.5896,-122.009,2480.0,13492.0,530000.0
2014.0,11.0,21.0,3.0,2.25,2120.0,18500.0,2.0,4.0,8.0,2120.0,0.0,1983.0,98031.0,47.3914,-122.169,2120.0,14479.0,375000.0
2015.0,3.0,19.0,2.0,2.0,1070.0,649.0,2.0,3.0,9.0,720.0,350.0,2008.0,98106.0,47.5213,-122.357,1070.0,928.0,259950.0
2014.0,9.0,23.0,4.0,2.75,2300.0,18360.0,1.0,4.0,7.0,1560.0,740.0,1979.0,98058.0,47.4518,-122.16,1870.0,9588.0,315000.0
2014.0,5.0,28.0,2.0,1.0,1320.0,8865.0,1.0,4.0,6.0,1320.0,0.0,1943.0,98168.0,47.4949,-122.3,1190.0,6490.0,215000.0
2014.0,7.0,23.0,3.0,1.75,2180.0,10221.0,1.0,4.0,7.0,1140.0,1040.0,1946.0,98040.0,47.5885,-122.248,2180.0,8535.0,705000.0
2014.0,10.0,13.0,3.0,3.0,4380.0,6320.0,2.0,5.0,10.0,3580.0,800.0,1952.0,98199.0,47.6452,-122.411,3080.0,7680.0,1450000.0
2014.0,9.0,2.0,2.0,1.0,750.0,8125.0,1.0,4.0,6.0,750.0,0.0,1943.0,98055.0,47.4727,-122.198,1340.0,8750.0,261000.0
2014.0,7.0,22.0,4.0,2.5,2990.0,29170.0,2.0,3.0,9.0,2990.0,0.0,1999.0,98059.0,47.5146,-122.117,3715.0,29170.0,725000.0
2014.0,6.0,20.0,7.0,3.5,4640.0,15235.0,2.0,3.0,11.0,2860.0,1780.0,1965.0,98040.0,47.5666,-122.231,3230.0,20697.0,1950000.0
2015.0,4.0,27.0,6.0,1.75,2750.0,9563.0,2.0,4.0,8.0,2750.0,0.0,1973.0,98052.0,47.6368,-122.097,2040.0,9563.0,750000.0
2014.0,10.0,28.0,4.0,3.0,2230.0,108900.0,1.0,3.0,7.0,1410.0,820.0,1978.0,98065.0,47.52,-121.845,1960.0,65340.0,460000.0
2014.0,7.0,7.0,4.0,2.25,2340.0,217014.0,1.0,4.0,8.0,2340.0,0.0,1982.0,98092.0,47.2953,-122.083,2340.0,107898.0,404950.0
2014.0,12.0,17.0,3.0,2.5,2870.0,5163.0,2.0,3.0,9.0,2870.0,0.0,2014.0,98103.0,47.6935,-122.352,1630.0,7995.0,880000.0
2014.0,12.0,16.0,3.0,1.75,2080.0,9162.0,1.0,3.0,7.0,1370.0,710.0,1960.0,98005.0,47.5846,-122.168,1870.0,8944.0,638700.0
2014.0,7.0,28.0,3.0,2.5,1840.0,5680.0,2.0,3.0,7.0,1840.0,0.0,2008.0,98053.0,47.6969,-122.026,1600.0,4697.0,435000.0
2014.0,12.0,31.0,3.0,1.0,1180.0,5350.0,1.5,4.0,6.0,1180.0,0.0,1959.0,98178.0,47.505,-122.259,1490.0,5350.0,260000.0
2014.0,8.0,14.0,5.0,2.75,2160.0,4000.0,1.5,5.0,7.0,1530.0,630.0,1927.0,98105.0,47.667,-122.289,2040.0,4000.0,671500.0
2014.0,10.0,22.0,3.0,1.0,1180.0,3400.0,1.5,3.0,8.0,1180.0,0.0,1907.0,98109.0,47.6376,-122.353,1440.0,3400.0,610000.0
2014.0,12.0,18.0,2.0,0.75,1160.0,15029.0,1.0,4.0,6.0,870.0,290.0,1937.0,98014.0,47.6929,-121.87,1870.0,25346.0,405000.0
2014.0,7.0,18.0,4.0,2.5,1830.0,5612.0,2.0,3.0,7.0,1830.0,0.0,2003.0,98038.0,47.3572,-122.015,1830.0,5998.0,338900.0
2015.0,1.0,23.0,4.0,4.0,3200.0,7708.0,2.0,3.0,10.0,3200.0,0.0,2004.0,98075.0,47.5816,-121.97,3480.0,7944.0,720000.0
2015.0,4.0,24.0,5.0,3.0,2560.0,5445.0,1.5,4.0,7.0,1760.0,800.0,1927.0,98108.0,47.5502,-122.311,1080.0,5445.0,442000.0
2015.0,1.0,2.0,3.0,1.75,1330.0,9917.0,1.0,3.0,7.0,1040.0,290.0,1981.0,98058.0,47.4478,-122.161,1330.0,9081.0,263500.0
2014.0,12.0,9.0,3.0,2.5,1805.0,3402.0,2.0,3.0,7.0,1805.0,0.0,2009.0,98002.0,47.3521,-122.212,2095.0,3402.0,266000.0
2014.0,12.0,11.0,4.0,4.0,6050.0,84942.0,2.5,3.0,9.0,4150.0,1900.0,2009.0,98077.0,47.7466,-122.029,2700.0,199504.0,930000.0
2015.0,1.0,27.0,4.0,2.5,2320.0,5493.0,2.0,3.0,8.0,2320.0,0.0,2004.0,98028.0,47.7727,-122.229,2450.0,5471.0,530000.0
2014.0,5.0,16.0,3.0,2.5,2720.0,6439.0,2.0,3.0,9.0,2720.0,0.0,2005.0,98065.0,47.5422,-121.86,3180.0,7320.0,619000.0
2014.0,10.0,22.0,4.0,2.25,2060.0,10070.0,2.0,3.0,7.0,2060.0,0.0,1975.0,98034.0,47.7258,-122.177,2060.0,8155.0,439000.0
2014.0,7.0,15.0,3.0,1.75,1510.0,15744.0,1.0,3.0,7.0,1510.0,0.0,1985.0,98045.0,47.476,-121.755,1470.0,15744.0,330000.0
2014.0,8.0,19.0,3.0,2.5,2160.0,4000.0,1.5,3.0,8.0,1960.0,200.0,1903.0,98122.0,47.6045,-122.307,2160.0,5120.0,640000.0
2014.0,9.0,30.0,3.0,2.25,2110.0,13300.0,2.0,4.0,8.0,2110.0,0.0,1985.0,98038.0,47.3725,-122.06,2470.0,14000.0,370000.0
2015.0,3.0,24.0,3.0,2.5,1610.0,2937.0,2.0,3.0,8.0,1610.0,0.0,2006.0,98055.0,47.4489,-122.188,1610.0,3049.0,290000.0
2014.0,6.0,4.0,3.0,1.75,1460.0,10584.0,1.0,3.0,7.0,990.0,470.0,1997.0,98168.0,47.492,-122.317,1220.0,12012.0,240500.0
2014.0,10.0,2.0,3.0,2.5,3370.0,14402.0,2.0,3.0,9.0,3370.0,0.0,2004.0,98045.0,47.5008,-121.776,3330.0,9691.0,595000.0
2014.0,10.0,17.0,4.0,3.0,3590.0,8249.0,2.0,3.0,9.0,3590.0,0.0,1997.0,98023.0,47.2846,-122.341,2860.0,7995.0,515000.0
2014.0,8.0,5.0,4.0,2.25,3200.0,15367.0,2.0,4.0,9.0,3200.0,0.0,1962.0,98040.0,47.5494,-122.216,3070.0,15263.0,1220000.0
2014.0,12.0,9.0,2.0,2.5,1100.0,1760.0,3.0,3.0,7.0,1100.0,0.0,1997.0,98103.0,47.6972,-122.35,1200.0,1415.0,340000.0
